experiment,PID,group,Experimenter,task,trial,cued,response
felt touch,asd09,ASD,3,forced choice,5,calming,calming
felt touch,asd09,ASD,3,forced choice,6,love,other
felt touch,asd09,ASD,3,forced choice,7,love,other
felt touch,asd09,ASD,3,forced choice,8,calming,calming
felt touch,asd09,ASD,3,forced choice,9,gratitude,other
felt touch,asd09,ASD,3,forced choice,10,sadness,calming
felt touch,asd09,ASD,3,forced choice,11,happiness,other
felt touch,asd09,ASD,3,forced choice,12,attention,attention
felt touch,asd09,ASD,3,forced choice,13,love,other
felt touch,asd09,ASD,3,forced choice,14,attention,attention
felt touch,asd09,ASD,3,forced choice,15,gratitude,other
felt touch,asd09,ASD,3,forced choice,16,sadness,calming
felt touch,asd09,ASD,3,forced choice,17,calming,calming
felt touch,asd09,ASD,3,forced choice,18,happiness,attention
felt touch,asd09,ASD,3,forced choice,19,calming,calming
felt touch,asd09,ASD,3,forced choice,20,attention,attention
felt touch,asd09,ASD,3,forced choice,21,love,other
felt touch,asd09,ASD,3,forced choice,22,gratitude,other
felt touch,asd09,ASD,3,forced choice,23,happiness,attention
felt touch,asd09,ASD,3,forced choice,24,sadness,calming
felt touch,asd09,ASD,3,forced choice,25,calming,calming
felt touch,asd09,ASD,3,forced choice,26,sadness,calming
felt touch,asd09,ASD,3,forced choice,27,attention,attention
felt touch,asd09,ASD,3,forced choice,28,gratitude,other
felt touch,asd09,ASD,3,forced choice,29,happiness,other
felt touch,asd09,ASD,3,forced choice,30,love,other
felt touch,asd09,ASD,3,forced choice,31,attention,attention
felt touch,asd09,ASD,3,forced choice,32,love,other
felt touch,asd09,ASD,3,forced choice,33,gratitude,other
felt touch,asd09,ASD,3,forced choice,34,happiness,other
felt touch,asd09,ASD,3,forced choice,35,calming,calming
felt touch,asd09,ASD,3,forced choice,36,sadness,calming
felt touch,asd09,ASD,3,forced choice,37,happiness,attention
felt touch,asd09,ASD,3,forced choice,38,attention,attention
felt touch,asd09,ASD,3,forced choice,39,calming,calming
felt touch,asd09,ASD,3,forced choice,40,gratitude,other
felt touch,asd09,ASD,3,forced choice,41,sadness,calming
felt touch,asd09,ASD,3,forced choice,42,love,other
felt touch,asd09,ASD,3,forced choice,43,calming,calming
felt touch,asd09,ASD,3,forced choice,44,sadness,calming
felt touch,asd09,ASD,3,forced choice,45,happiness,attention
felt touch,asd09,ASD,3,forced choice,46,love,other
felt touch,asd09,ASD,3,forced choice,47,gratitude,other
felt touch,asd09,ASD,3,forced choice,48,attention,attention
felt touch,asd09,ASD,3,forced choice,49,gratitude,other
felt touch,asd09,ASD,3,forced choice,50,sadness,calming
felt touch,asd09,ASD,3,forced choice,51,happiness,attention
felt touch,asd09,ASD,3,forced choice,52,love,other
felt touch,asd09,ASD,3,forced choice,53,attention,attention
felt touch,asd09,ASD,3,forced choice,54,calming,calming
felt touch,asd09,ASD,3,forced choice,55,calming,calming
felt touch,asd09,ASD,3,forced choice,56,attention,attention
felt touch,asd09,ASD,3,forced choice,57,sadness,calming
felt touch,asd09,ASD,3,forced choice,58,gratitude,other
felt touch,asd09,ASD,3,forced choice,59,happiness,attention
felt touch,asd09,ASD,3,forced choice,60,love,other
felt touch,asd10,ASD,3,forced choice,1,attention,attention
felt touch,asd10,ASD,3,forced choice,2,love,other
felt touch,asd10,ASD,3,forced choice,3,gratitude,love
felt touch,asd10,ASD,3,forced choice,4,happiness,other
felt touch,asd10,ASD,3,forced choice,5,calming,calming
felt touch,asd10,ASD,3,forced choice,6,sadness,calming
felt touch,asd10,ASD,3,forced choice,7,happiness,other
felt touch,asd10,ASD,3,forced choice,8,love,love
felt touch,asd10,ASD,3,forced choice,9,sadness,calming
felt touch,asd10,ASD,3,forced choice,10,gratitude,gratitude
felt touch,asd10,ASD,3,forced choice,11,calming,calming
felt touch,asd10,ASD,3,forced choice,12,attention,other
felt touch,asd10,ASD,3,forced choice,13,happiness,other
felt touch,asd10,ASD,3,forced choice,14,calming,calming
felt touch,asd10,ASD,3,forced choice,15,gratitude,gratitude
felt touch,asd10,ASD,3,forced choice,16,attention,other
felt touch,asd10,ASD,3,forced choice,17,love,calming
felt touch,asd10,ASD,3,forced choice,18,sadness,calming
felt touch,asd10,ASD,3,forced choice,19,attention,other
felt touch,asd10,ASD,3,forced choice,20,love,love
felt touch,asd10,ASD,3,forced choice,21,sadness,calming
felt touch,asd10,ASD,3,forced choice,22,calming,calming
felt touch,asd10,ASD,3,forced choice,23,gratitude,gratitude
felt touch,asd10,ASD,3,forced choice,24,happiness,other
felt touch,asd10,ASD,3,forced choice,25,calming,calming
felt touch,asd10,ASD,3,forced choice,26,gratitude,calming
felt touch,asd10,ASD,3,forced choice,27,love,love
felt touch,asd10,ASD,3,forced choice,28,sadness,calming
felt touch,asd10,ASD,3,forced choice,29,happiness,other
felt touch,asd10,ASD,3,forced choice,30,attention,attention
felt touch,asd10,ASD,3,forced choice,31,attention,attention
felt touch,asd10,ASD,3,forced choice,32,gratitude,gratitude
felt touch,asd10,ASD,3,forced choice,33,happiness,other
felt touch,asd10,ASD,3,forced choice,34,love,love
felt touch,asd10,ASD,3,forced choice,35,calming,calming
felt touch,asd10,ASD,3,forced choice,36,sadness,sadness
felt touch,asd10,ASD,3,forced choice,37,gratitude,love
felt touch,asd10,ASD,3,forced choice,38,love,love
felt touch,asd10,ASD,3,forced choice,39,attention,attention
felt touch,asd10,ASD,3,forced choice,40,sadness,sadness
felt touch,asd10,ASD,3,forced choice,41,calming,sadness
felt touch,asd10,ASD,3,forced choice,42,happiness,other
felt touch,asd10,ASD,3,forced choice,43,attention,attention
felt touch,asd10,ASD,3,forced choice,44,sadness,calming
felt touch,asd10,ASD,3,forced choice,45,gratitude,gratitude
felt touch,asd10,ASD,3,forced choice,46,happiness,other
felt touch,asd10,ASD,3,forced choice,47,calming,calming
felt touch,asd10,ASD,3,forced choice,48,love,love
felt touch,asd10,ASD,3,forced choice,49,happiness,other
felt touch,asd10,ASD,3,forced choice,50,love,love
felt touch,asd10,ASD,3,forced choice,51,sadness,sadness
felt touch,asd10,ASD,3,forced choice,52,gratitude,gratitude
felt touch,asd10,ASD,3,forced choice,53,attention,attention
felt touch,asd10,ASD,3,forced choice,54,calming,sadness
felt touch,asd10,ASD,3,forced choice,55,love,love
felt touch,asd10,ASD,3,forced choice,56,sadness,calming
felt touch,asd10,ASD,3,forced choice,57,calming,calming
felt touch,asd10,ASD,3,forced choice,58,happiness,other
felt touch,asd10,ASD,3,forced choice,59,attention,attention
felt touch,asd10,ASD,3,forced choice,60,gratitude,gratitude
felt touch,asd10a,ASD,3,forced choice,1,attention,attention
felt touch,asd10a,ASD,3,forced choice,2,sadness,calming
felt touch,asd10a,ASD,3,forced choice,3,happiness,attention
felt touch,asd10a,ASD,3,forced choice,4,love,attention
felt touch,asd10a,ASD,3,forced choice,5,gratitude,other
felt touch,asd10a,ASD,3,forced choice,6,calming,calming
felt touch,asd10a,ASD,3,forced choice,7,gratitude,other
felt touch,asd10a,ASD,3,forced choice,8,sadness,sadness
felt touch,asd10a,ASD,3,forced choice,9,happiness,attention
felt touch,asd10a,ASD,3,forced choice,10,love,happiness
felt touch,asd10a,ASD,3,forced choice,11,calming,attention
felt touch,asd10a,ASD,3,forced choice,12,attention,other
felt touch,asd10a,ASD,3,forced choice,13,calming,calming
felt touch,asd10a,ASD,3,forced choice,14,love,other
felt touch,asd10a,ASD,3,forced choice,15,gratitude,other
felt touch,asd10a,ASD,3,forced choice,16,sadness,attention
felt touch,asd10a,ASD,3,forced choice,17,attention,attention
felt touch,asd10a,ASD,3,forced choice,18,happiness,other
felt touch,asd10a,ASD,3,forced choice,19,gratitude,other
felt touch,asd10a,ASD,3,forced choice,20,attention,other
felt touch,asd10a,ASD,3,forced choice,21,calming,calming
felt touch,asd10a,ASD,3,forced choice,22,happiness,attention
felt touch,asd10a,ASD,3,forced choice,23,sadness,calming
felt touch,asd10a,ASD,3,forced choice,24,love,calming
felt touch,asd10a,ASD,3,forced choice,25,happiness,other
felt touch,asd10a,ASD,3,forced choice,26,calming,attention
felt touch,asd10a,ASD,3,forced choice,27,sadness,attention
felt touch,asd10a,ASD,3,forced choice,28,love,love
felt touch,asd10a,ASD,3,forced choice,29,gratitude,other
felt touch,asd10a,ASD,3,forced choice,30,attention,attention
felt touch,asd10a,ASD,3,forced choice,31,attention,attention
felt touch,asd10a,ASD,3,forced choice,32,gratitude,attention
felt touch,asd10a,ASD,3,forced choice,33,sadness,attention
felt touch,asd10a,ASD,3,forced choice,34,calming,calming
felt touch,asd10a,ASD,3,forced choice,35,love,attention
felt touch,asd10a,ASD,3,forced choice,36,happiness,other
felt touch,asd10a,ASD,3,forced choice,37,gratitude,attention
felt touch,asd10a,ASD,3,forced choice,38,attention,attention
felt touch,asd10a,ASD,3,forced choice,39,calming,calming
felt touch,asd10a,ASD,3,forced choice,40,sadness,attention
felt touch,asd10a,ASD,3,forced choice,41,love,attention
felt touch,asd10a,ASD,3,forced choice,42,happiness,attention
felt touch,asd10a,ASD,3,forced choice,43,gratitude,attention
felt touch,asd10a,ASD,3,forced choice,44,love,attention
felt touch,asd10a,ASD,3,forced choice,45,sadness,sadness
felt touch,asd10a,ASD,3,forced choice,46,calming,calming
felt touch,asd10a,ASD,3,forced choice,47,attention,attention
felt touch,asd10a,ASD,3,forced choice,48,happiness,other
felt touch,asd10a,ASD,3,forced choice,49,happiness,other
felt touch,asd10a,ASD,3,forced choice,50,gratitude,attention
felt touch,asd10a,ASD,3,forced choice,51,calming,calming
felt touch,asd10a,ASD,3,forced choice,52,sadness,attention
felt touch,asd10a,ASD,3,forced choice,53,love,happiness
felt touch,asd10a,ASD,3,forced choice,54,attention,other
felt touch,asd10a,ASD,3,forced choice,55,happiness,other
felt touch,asd10a,ASD,3,forced choice,56,love,attention
felt touch,asd10a,ASD,3,forced choice,57,attention,attention
felt touch,asd10a,ASD,3,forced choice,58,sadness,calming
felt touch,asd10a,ASD,3,forced choice,59,gratitude,other
felt touch,asd10a,ASD,3,forced choice,60,calming,calming
felt touch,asd11,ASD,3,forced choice,1,love,calming
felt touch,asd11,ASD,3,forced choice,2,happiness,happiness
felt touch,asd11,ASD,3,forced choice,3,attention,attention
felt touch,asd11,ASD,3,forced choice,4,gratitude,happiness
felt touch,asd11,ASD,3,forced choice,5,calming,calming
felt touch,asd11,ASD,3,forced choice,6,sadness,gratitude
felt touch,asd11,ASD,3,forced choice,7,sadness,gratitude
felt touch,asd11,ASD,3,forced choice,8,attention,attention
felt touch,asd11,ASD,3,forced choice,9,calming,sadness
felt touch,asd11,ASD,3,forced choice,10,happiness,happiness
felt touch,asd11,ASD,3,forced choice,11,gratitude,happiness
felt touch,asd11,ASD,3,forced choice,12,love,calming
felt touch,asd11,ASD,3,forced choice,13,gratitude,attention
felt touch,asd11,ASD,3,forced choice,14,calming,calming
felt touch,asd11,ASD,3,forced choice,15,sadness,love
felt touch,asd11,ASD,3,forced choice,16,love,love
felt touch,asd11,ASD,3,forced choice,17,happiness,happiness
felt touch,asd11,ASD,3,forced choice,18,attention,attention
felt touch,asd11,ASD,3,forced choice,19,love,calming
felt touch,asd11,ASD,3,forced choice,20,happiness,happiness
felt touch,asd11,ASD,3,forced choice,21,calming,sadness
felt touch,asd11,ASD,3,forced choice,22,gratitude,happiness
felt touch,asd11,ASD,3,forced choice,23,attention,attention
felt touch,asd11,ASD,3,forced choice,24,sadness,calming
felt touch,asd11,ASD,3,forced choice,25,attention,attention
felt touch,asd11,ASD,3,forced choice,26,happiness,attention
felt touch,asd11,ASD,3,forced choice,27,love,calming
felt touch,asd11,ASD,3,forced choice,28,calming,calming
felt touch,asd11,ASD,3,forced choice,29,gratitude,other
felt touch,asd11,ASD,3,forced choice,30,sadness,calming
felt touch,asd11,ASD,3,forced choice,31,happiness,attention
felt touch,asd11,ASD,3,forced choice,32,calming,sadness
felt touch,asd11,ASD,3,forced choice,33,gratitude,happiness
felt touch,asd11,ASD,3,forced choice,34,sadness,gratitude
felt touch,asd11,ASD,3,forced choice,35,love,happiness
felt touch,asd11,ASD,3,forced choice,36,attention,attention
felt touch,asd11,ASD,3,forced choice,37,happiness,attention
felt touch,asd11,ASD,3,forced choice,38,sadness,calming
felt touch,asd11,ASD,3,forced choice,39,love,love
felt touch,asd11,ASD,3,forced choice,40,calming,gratitude
felt touch,asd11,ASD,3,forced choice,41,attention,attention
felt touch,asd11,ASD,3,forced choice,42,gratitude,attention
felt touch,asd11,ASD,3,forced choice,43,love,gratitude
felt touch,asd11,ASD,3,forced choice,44,happiness,attention
felt touch,asd11,ASD,3,forced choice,45,sadness,sadness
felt touch,asd11,ASD,3,forced choice,46,attention,other
felt touch,asd11,ASD,3,forced choice,47,gratitude,other
felt touch,asd11,ASD,3,forced choice,48,calming,attention
felt touch,asd11,ASD,3,forced choice,49,happiness,attention
felt touch,asd11,ASD,3,forced choice,50,love,love
felt touch,asd11,ASD,3,forced choice,51,sadness,sadness
felt touch,asd11,ASD,3,forced choice,52,gratitude,other
felt touch,asd11,ASD,3,forced choice,53,calming,gratitude
felt touch,asd11,ASD,3,forced choice,54,attention,happiness
felt touch,asd11,ASD,3,forced choice,55,calming,attention
felt touch,asd11,ASD,3,forced choice,56,gratitude,attention
felt touch,asd11,ASD,3,forced choice,57,sadness,attention
felt touch,asd11,ASD,3,forced choice,58,attention,happiness
felt touch,asd11,ASD,3,forced choice,59,happiness,love
felt touch,asd11,ASD,3,forced choice,60,love,love
felt touch,asd12,ASD,3,forced choice,1,sadness,gratitude
felt touch,asd12,ASD,3,forced choice,2,attention,attention
felt touch,asd12,ASD,3,forced choice,3,love,love
felt touch,asd12,ASD,3,forced choice,4,calming,calming
felt touch,asd12,ASD,3,forced choice,5,gratitude,gratitude
felt touch,asd12,ASD,3,forced choice,6,happiness,happiness
felt touch,asd12,ASD,3,forced choice,7,attention,attention
felt touch,asd12,ASD,3,forced choice,8,love,love
felt touch,asd12,ASD,3,forced choice,9,calming,calming
felt touch,asd12,ASD,3,forced choice,10,gratitude,attention
felt touch,asd12,ASD,3,forced choice,11,happiness,other
felt touch,asd12,ASD,3,forced choice,12,sadness,sadness
felt touch,asd12,ASD,3,forced choice,13,gratitude,attention
felt touch,asd12,ASD,3,forced choice,14,sadness,gratitude
felt touch,asd12,ASD,3,forced choice,15,love,love
felt touch,asd12,ASD,3,forced choice,16,happiness,happiness
felt touch,asd12,ASD,3,forced choice,17,attention,attention
felt touch,asd12,ASD,3,forced choice,18,calming,calming
felt touch,asd12,ASD,3,forced choice,19,gratitude,gratitude
felt touch,asd12,ASD,3,forced choice,20,sadness,love
felt touch,asd12,ASD,3,forced choice,21,happiness,attention
felt touch,asd12,ASD,3,forced choice,22,love,love
felt touch,asd12,ASD,3,forced choice,23,attention,attention
felt touch,asd12,ASD,3,forced choice,24,calming,calming
felt touch,asd12,ASD,3,forced choice,25,sadness,calming
felt touch,asd12,ASD,3,forced choice,26,attention,attention
felt touch,asd12,ASD,3,forced choice,27,gratitude,attention
felt touch,asd12,ASD,3,forced choice,28,happiness,happiness
felt touch,asd12,ASD,3,forced choice,29,calming,calming
felt touch,asd12,ASD,3,forced choice,30,love,love
felt touch,asd12,ASD,3,forced choice,31,love,love
felt touch,asd12,ASD,3,forced choice,32,calming,calming
felt touch,asd12,ASD,3,forced choice,33,sadness,love
felt touch,asd12,ASD,3,forced choice,34,happiness,happiness
felt touch,asd12,ASD,3,forced choice,35,attention,attention
felt touch,asd12,ASD,3,forced choice,36,gratitude,attention
felt touch,asd12,ASD,3,forced choice,37,happiness,happiness
felt touch,asd12,ASD,3,forced choice,38,calming,calming
felt touch,asd12,ASD,3,forced choice,39,love,love
felt touch,asd12,ASD,3,forced choice,40,gratitude,attention
felt touch,asd12,ASD,3,forced choice,41,sadness,sadness
felt touch,asd12,ASD,3,forced choice,42,attention,attention
felt touch,asd12,ASD,3,forced choice,43,sadness,gratitude
felt touch,asd12,ASD,3,forced choice,44,calming,calming
felt touch,asd12,ASD,3,forced choice,45,happiness,other
felt touch,asd12,ASD,3,forced choice,46,gratitude,attention
felt touch,asd12,ASD,3,forced choice,47,love,calming
felt touch,asd12,ASD,3,forced choice,48,attention,attention
felt touch,asd12,ASD,3,forced choice,49,gratitude,attention
felt touch,asd12,ASD,3,forced choice,50,calming,calming
felt touch,asd12,ASD,3,forced choice,51,love,love
felt touch,asd12,ASD,3,forced choice,52,happiness,other
felt touch,asd12,ASD,3,forced choice,53,attention,attention
felt touch,asd12,ASD,3,forced choice,54,sadness,gratitude
felt touch,asd12,ASD,3,forced choice,55,attention,attention
felt touch,asd12,ASD,3,forced choice,56,love,love
felt touch,asd12,ASD,3,forced choice,57,calming,calming
felt touch,asd12,ASD,3,forced choice,58,sadness,gratitude
felt touch,asd12,ASD,3,forced choice,59,happiness,other
felt touch,asd12,ASD,3,forced choice,60,gratitude,attention
felt touch,asd13,ASD,1,forced choice,1,happiness,attention
felt touch,asd13,ASD,1,forced choice,2,attention,gratitude
felt touch,asd13,ASD,1,forced choice,3,sadness,love
felt touch,asd13,ASD,1,forced choice,4,love,calming
felt touch,asd13,ASD,1,forced choice,5,calming,calming
felt touch,asd13,ASD,1,forced choice,6,gratitude,gratitude
felt touch,asd13,ASD,1,forced choice,7,happiness,attention
felt touch,asd13,ASD,1,forced choice,8,love,calming
felt touch,asd13,ASD,1,forced choice,9,gratitude,love
felt touch,asd13,ASD,1,forced choice,10,calming,happiness
felt touch,asd13,ASD,1,forced choice,11,sadness,other
felt touch,asd13,ASD,1,forced choice,12,attention,attention
felt touch,asd13,ASD,1,forced choice,13,calming,calming
felt touch,asd13,ASD,1,forced choice,14,love,calming
felt touch,asd13,ASD,1,forced choice,15,gratitude,sadness
